행정구역코드,행정구역,위도,경도
5179031000,강원특별자치도 화천군 간동면,38.06097,127.82971
5179032000,강원특별자치도 화천군 하남면,38.07909,127.66765
5179033000,강원특별자치도 화천군 상서면,38.22733,127.62652
5179034000,강원특별자치도 화천군 사내면,38.07713,127.50584
5180025000,강원특별자치도 양구군 양구읍,38.10603,127.94873
5180031500,강원특별자치도 양구군 국토정중앙면,38.09466,128.04848
5180032000,강원특별자치도 양구군 동면,38.2393,128.057
5180033000,강원특별자치도 양구군 방산면,38.23745,127.93743
5180034000,강원특별자치도 양구군 해안면,38.28314,128.12298
5181025000,강원특별자치도 인제군 인제읍,38.08439,128.26151
5181031000,강원특별자치도 인제군 남면,37.99792,128.10525
5181032000,강원특별자치도 인제군 북면,38.17683,128.27848
5181033000,강원특별자치도 인제군 기린면,37.96065,128.34376
5181034000,강원특별자치도 인제군 서화면,38.27832,128.23879
5181035000,강원특별자치도 인제군 상남면,37.88205,128.29379
5182025000,강원특별자치도 고성군 간성읍,38.32607,128.37707
5182025300,강원특별자치도 고성군 거진읍,38.43124,128.36557
5182031000,강원특별자치도 고성군 현내면,38.5382,128.36022
5182032000,강원특별자치도 고성군 죽왕면,38.33423,128.50944
5182033000,강원특별자치도 고성군 토성면,38.24657,128.50887
5183025000,강원특별자치도 양양군 양양읍,38.08197,128.60982
5183031000,강원특별자치도 양양군 서면,37.99847,128.55601
5183032000,강원특별자치도 양양군 손양면,38.05436,128.65575
5183033000,강원특별자치도 양양군 현북면,37.95038,128.63731
5183034000,강원특별자치도 양양군 현남면,37.94322,128.74094
5183035000,강원특별자치도 양양군 강현면,38.13202,128.55302
4313025000,충청북도 충주시 주덕읍,36.98148,127.79023
4313031000,충청북도 충주시 살미면,36.91253,127.99162
4313032500,충청북도 충주시 수안보면,36.84524,128.01126
4313035000,충청북도 충주시 신니면,36.99342,127.70152
4313036000,충청북도 충주시 노은면,37.05005,127.75429
4313037000,충청북도 충주시 앙성면,37.14236,127.7427
4313039000,충청북도 충주시 금가면,37.02962,127.88487
4313040000,충청북도 충주시 동량면,37.00731,128.03481
4313041000,충청북도 충주시 산척면,37.09314,128.00864
4313042000,충청북도 충주시 엄정면,37.11218,127.92863
4313043000,충청북도 충주시 소태면,37.12082,127.85081
4313033500,충청북도 충주시 대소원면,36.95026,127.8381
4313038500,충청북도 충주시 중앙탑면,37.02977,127.83827
4313051500,충청북도 충주시 성내·충인동,36.97212,127.93319
4313053500,충청북도 충주시 교현·안림동,36.98402,127.97701
4313054000,충청북도 충주시 교현2동,36.97904,127.9286
4313055000,충청북도 충주시 용산동,36.96164,127.94356
4313056000,충청북도 충주시 지현동,36.96297,127.93205
4313057100,충청북도 충주시 문화동,36.96958,127.92111
4313058000,충청북도 충주시 호암·직동,36.94742,127.94921
4313060500,충청북도 충주시 달천동,36.94281,127.90119
4313061000,충청북도 충주시 봉방동,36.97507,127.90792
4313062500,충청북도 충주시 칠금·금릉동,36.99069,127.91489
4313063000,충청북도 충주시 연수동,36.98963,127.94762
4313064000,충청북도 충주시 목행·용탄동,37.00731,127.94225
4315025000,충청북도 제천시 봉양읍,37.15039,128.10587
4315031000,충청북도 제천시 금성면,37.06875,128.17618
4315032000,충청북도 제천시 청풍면,37.01514,128.1674
4315033000,충청북도 제천시 수산면,36.94176,128.19569
4315034000,충청북도 제천시 덕산면,36.8763,128.17404
4315035000,충청북도 제천시 한수면,36.91237,128.08129
4315036000,충청북도 제천시 백운면,37.17105,127.98924
4315038000,충청북도 제천시 송학면,37.19798,128.25802
4315051000,충청북도 제천시 교동,37.1499,128.22886
4315056000,충청북도 제천시 용두동,37.15855,128.18985
4315059000,충청북도 제천시 청전동,37.15115,128.209
4315060500,충청북도 제천시 화산동,37.11252,128.20695
4315051800,충청북도 제천시 의림지동,37.1762,128.23401
4315052800,충청북도 제천시 중앙동,37.13964,128.20981
4315053700,충청북도 제천시 남현동,37.1317,128.21968
4315054700,충청북도 제천시 영서동,37.12388,128.17217
4315057700,충청북도 제천시 신백동,37.11452,128.24913
4311131000,충청북도 청주시상당구 낭성면,36.62993,127.60071
4311132000,충청북도 청주시상당구 미원면,36.65795,127.65791
4311133000,충청북도 청주시상당구 가덕면,36.57322,127.58965
4311134000,충청북도 청주시상당구 남일면,36.5756,127.5182
4311135000,충청북도 청주시상당구 문의면,36.47867,127.52285
4311152500,충청북도 청주시상당구 중앙동,36.64338,127.49195
4311154500,충청북도 청주시상당구 성안동,36.63096,127.48816
4311162000,충청북도 청주시상당구 탑·대성동,36.63134,127.49888
4311167000,충청북도 청주시상당구 영운동,36.61798,127.50018
4311168000,충청북도 청주시상당구 금천동,36.62685,127.50738
4311169000,충청북도 청주시상당구 용담·명암·산성동,36.64956,127.52549
4311172000,충청북도 청주시상당구 용암1동,36.62723,127.52886
4311173000,충청북도 청주시상당구 용암2동,36.61735,127.54214
4311231000,충청북도 청주시서원구 남이면,36.56551,127.42201
4311232000,충청북도 청주시서원구 현도면,36.4959,127.43348
4311251000,충청북도 청주시서원구 사직1동,36.64044,127.47628
4311252000,충청북도 청주시서원구 사직2동,36.6329,127.47517
4311253000,충청북도 청주시서원구 사창동,36.63416,127.46245
4311254000,충청북도 청주시서원구 모충동,36.62498,127.48023
4311255000,충청북도 청주시서원구 산남동,36.61111,127.47212
4311256000,충청북도 청주시서원구 분평동,36.59818,127.48567
4311257000,충청북도 청주시서원구 수곡1동,36.61713,127.48631
4311258000,충청북도 청주시서원구 수곡2동,36.61784,127.47404
4311259000,충청북도 청주시서원구 성화·개신·죽림동,36.61365,127.45112
4311325000,충청북도 청주시흥덕구 오송읍,36.62504,127.32107
4311331000,충청북도 청주시흥덕구 강내면,36.60696,127.35658
4311332000,충청북도 청주시흥덕구 옥산면,36.68006,127.36195
4311370000,충청북도 청주시흥덕구 운천·신봉동,36.65457,127.46962
4311374100,충청북도 청주시흥덕구 복대1동,36.63762,127.43745
4311374200,충청북도 청주시흥덕구 복대2동,36.6292,127.44463
4311374700,충청북도 청주시흥덕구 가경동,36.621,127.43437
4311375100,충청북도 청주시흥덕구 봉명1동,36.63993,127.4613
4311375600,충청북도 청주시흥덕구 봉명2·송정동,36.64826,127.45047
4311376000,충청북도 청주시흥덕구 강서1동,36.62361,127.40231
4311377000,충청북도 청주시흥덕구 강서2동,36.66506,127.42979
4311425000,충청북도 청주시청원구 내수읍,36.70089,127.55551
4311425300,충청북도 청주시청원구 오창읍,36.73086,127.41079
4311431000,충청북도 청주시청원구 북이면,36.74699,127.54059
4311455000,충청북도 청주시청원구 오근장동,36.69666,127.47934
4311451000,충청북도 청주시청원구 우암동,36.65064,127.49185
4311452000,충청북도 청주시청원구 내덕1동,36.65878,127.47989
4311453000,충청북도 청주시청원구 내덕2동,36.65878,127.49457
4311454000,충청북도 청주시청원구 율량·사천동,36.66565,127.49934
4372025000,충청북도 보은군 보은읍,36.49174,127.71416
4372031500,충청북도 보은군 속리산면,36.52058,127.83711
4372032500,충청북도 보은군 장안면,36.47893,127.8087
4372033000,충청북도 보은군 마로면,36.41989,127.84761
4372034000,충청북도 보은군 탄부면,36.43784,127.77835
4372035000,충청북도 보은군 삼승면,36.41924,127.7355
4372036000,충청북도 보은군 수한면,36.46372,127.67206
4372037000,충청북도 보은군 회남면,36.43199,127.56901
4372038500,충청북도 보은군 회인면,36.5014,127.6004
4372039000,충청북도 보은군 내북면,36.55164,127.65994
4372040000,충청북도 보은군 산외면,36.57227,127.75542
4373025000,충청북도 옥천군 옥천읍,36.3034,127.57657
4373031000,충청북도 옥천군 동이면,36.30639,127.63127
4373032000,충청북도 옥천군 안남면,36.35479,127.67563
4373033000,충청북도 옥천군 안내면,36.39139,127.65972
4373034000,충청북도 옥천군 청성면,36.32923,127.73341
4373035000,충청북도 옥천군 청산면,36.34151,127.81675
4373036000,충청북도 옥천군 이원면,36.21943,127.6226
4373037000,충청북도 옥천군 군서면,36.27549,127.52037
4373038000,충청북도 옥천군 군북면,36.35436,127.56723
4374025000,충청북도 영동군 영동읍,36.16768,127.80933
4374031000,충청북도 영동군 용산면,36.26044,127.80241
4374032000,충청북도 영동군 황간면,36.23584,127.8961
4374033500,충청북도 영동군 추풍령면,36.23052,127.9958
4374034000,충청북도 영동군 매곡면,36.16943,127.95022
4374035000,충청북도 영동군 상촌면,36.10252,127.89862
4374036000,충청북도 영동군 양강면,36.11789,127.76883
4374037000,충청북도 영동군 용화면,36.04787,127.77318
4374038000,충청북도 영동군 학산면,36.08063,127.69776
4374039000,충청북도 영동군 양산면,36.14705,127.64003
4374040000,충청북도 영동군 심천면,36.21678,127.70453
4375025000,충청북도 진천군 진천읍,36.84605,127.3945
4375025300,충청북도 진천군 덕산읍,36.90037,127.51183
4375032000,충청북도 진천군 초평면,36.82897,127.53121
4375033000,충청북도 진천군 문백면,36.79804,127.44457
4375034000,충청북도 진천군 백곡면,36.9022,127.35342
4375035000,충청북도 진천군 이월면,36.91883,127.44252
4375037000,충청북도 진천군 광혜원면,36.97587,127.42274
4376025000,충청북도 괴산군 괴산읍,36.8317,127.81086
4376031000,충청북도 괴산군 감물면,36.84106,127.88207
4376032000,충청북도 괴산군 장연면,36.83267,127.95203
4376033000,충청북도 괴산군 연풍면,36.76599,127.98808
4376034000,충청북도 괴산군 칠성면,36.75721,127.88392
4376035000,충청북도 괴산군 문광면,36.77168,127.7709
4376036000,충청북도 괴산군 청천면,36.67852,127.80289
4376037000,충청북도 괴산군 청안면,36.74073,127.6772
4376039000,충청북도 괴산군 사리면,36.81683,127.68623
4376040000,충청북도 괴산군 소수면,36.84897,127.72084
4376041000,충청북도 괴산군 불정면,36.89349,127.83411
4377025000,충청북도 음성군 음성읍,36.94427,127.66185
4377025300,충청북도 음성군 금왕읍,36.99457,127.5789
4377031000,충청북도 음성군 소이면,36.91728,127.75325
4377032000,충청북도 음성군 원남면,36.87695,127.636
4377033000,충청북도 음성군 맹동면,36.91461,127.5553
4377025600,충청북도 음성군 대소읍,36.96211,127.49584
4377035000,충청북도 음성군 삼성면,37.01549,127.48921
4377036000,충청북도 음성군 생극면,37.02921,127.60777
4377037000,충청북도 음성군 감곡면,37.09708,127.6656
4380025000,충청북도 단양군 단양읍,36.9665,128.39034
4380025300,충청북도 단양군 매포읍,37.04791,128.30034
4380036000,충청북도 단양군 단성면,36.88981,128.28429
4380031000,충청북도 단양군 대강면,36.86553,128.38063
4380032000,충청북도 단양군 가곡면,37.01404,128.41845
4380033000,충청북도 단양군 영춘면,37.07312,128.51691
4380034000,충청북도 단양군 어상천면,37.09925,128.34091
4380035000,충청북도 단양군 적성면,37.00067,128.28075
4374525000,충청북도 증평군 증평읍,36.76568,127.60356
4374531000,충청북도 증평군 도안면,36.8258,127.60526
4413125000,충청남도 천안시동남구 목천읍,36.78828,127.21804
4413131000,충청남도 천안시동남구 풍세면,36.73727,127.12259
4413132000,충청남도 천안시동남구 광덕면,36.67117,127.08707
4413133000,충청남도 천안시동남구 북면,36.82665,127.271
4413134000,충청남도 천안시동남구 성남면,36.72929,127.23229
4413135000,충청남도 천안시동남구 수신면,36.72412,127.28954
4413136000,충청남도 천안시동남구 병천면,36.79204,127.30344
4413137000,충청남도 천안시동남구 동면,36.7833,127.36163
4413151000,충청남도 천안시동남구 중앙동,36.80399,127.14951
4413152000,충청남도 천안시동남구 문성동,36.81158,127.15254
4413153000,충청남도 천안시동남구 원성1동,36.81694,127.18498
4413154000,충청남도 천안시동남구 원성2동,36.80177,127.15887
4413155000,충청남도 천안시동남구 봉명동,36.8095,127.13666
4413156000,충청남도 천안시동남구 일봉동,36.79344,127.14246
4413157000,충청남도 천안시동남구 신방동,36.77942,127.12945
4413158000,충청남도 천안시동남구 청룡동,36.78005,127.16404
4413159000,충청남도 천안시동남구 신안동,36.83329,127.18025
4413325000,충청남도 천안시서북구 성환읍,36.9303,127.12436
4413325300,충청남도 천안시서북구 성거읍,36.87671,127.19073
4413325600,충청남도 천안시서북구 직산읍,36.88997,127.15112
4413331000,충청남도 천안시서북구 입장면,36.91354,127.2268
4413351000,충청남도 천안시서북구 성정1동,36.80898,127.14376
4413352000,충청남도 천안시서북구 성정2동,36.82433,127.13982
4413353000,충청남도 천안시서북구 쌍용1동,36.80189,127.12934
4413354000,충청남도 천안시서북구 쌍용2동,36.79335,127.11908
4413355000,충청남도 천안시서북구 쌍용3동,36.80864,127.12209
4413356000,충청남도 천안시서북구 백석동,36.82729,127.11403
4413356700,충청남도 천안시서북구 불당2동,36.81279,127.10339
4413358000,충청남도 천안시서북구 부성1동,36.84663,127.15638
4413359000,충청남도 천안시서북구 부성2동,36.84287,127.12205
4415025000,충청남도 공주시 유구읍,36.60402,126.98248
4415031000,충청남도 공주시 이인면,36.37363,127.07361
4415032000,충청남도 공주시 탄천면,36.33311,127.03128
4415033000,충청남도 공주시 계룡면,36.36671,127.15839
4415034000,충청남도 공주시 반포면,36.3841,127.24296
4415036000,충청남도 공주시 의당면,36.54436,127.15456
4415037000,충청남도 공주시 정안면,36.5908,127.1119
4415038000,충청남도 공주시 우성면,36.47677,127.07542
4415039000,충청남도 공주시 사곡면,36.53448,127.03787
4415040000,충청남도 공주시 신풍면,36.50741,126.94283
4415051000,충청남도 공주시 중학동,36.45005,127.12185
4415055000,충청남도 공주시 금학동,36.42107,127.10652
4415056000,충청남도 공주시 옥룡동,36.43789,127.16732
4415057000,충청남도 공주시 신관동,36.47883,127.11915
4415054000,충청남도 공주시 웅진동,36.45618,127.10557
4415059000,충청남도 공주시 월송동,36.46959,127.17085
4418025000,충청남도 보령시 웅천읍,36.24158,126.58012
4418031000,충청남도 보령시 주포면,36.4096,126.5797
4418041000,충청남도 보령시 주교면,36.37795,126.56214
4418032000,충청남도 보령시 오천면,36.42383,126.53023
4418033000,충청남도 보령시 천북면,36.47976,126.53831
4418034000,충청남도 보령시 청소면,36.45461,126.60625
4418035000,충청남도 보령시 청라면,36.40526,126.65158
4418036000,충청남도 보령시 남포면,36.29045,126.57993
4418038000,충청남도 보령시 주산면,36.21091,126.62976
4418039000,충청남도 보령시 미산면,36.24395,126.69187
4418040000,충청남도 보령시 성주면,36.32421,126.65838
4418051500,충청남도 보령시 대천1동,36.36364,126.604
4418052500,충청남도 보령시 대천2동,36.35622,126.574
4418053500,충청남도 보령시 대천3동,36.35869,126.62603
4418054500,충청남도 보령시 대천4동,36.33235,126.6144
4418056500,충청남도 보령시 대천5동,36.31884,126.52928
4420025000,충청남도 아산시 염치읍,36.82484,126.97623
4420025300,충청남도 아산시 배방읍,36.75203,127.06595
4420031000,충청남도 아산시 송악면,36.69719,127.00028
4420033000,충청남도 아산시 탕정면,36.80898,127.07183
4420035000,충청남도 아산시 음봉면,36.86525,127.04724
4420036000,충청남도 아산시 둔포면,36.90706,127.04496
4420037000,충청남도 아산시 영인면,36.88488,126.97156
4420038000,충청남도 아산시 인주면,36.86214,126.88572
4420039000,충청남도 아산시 선장면,36.79054,126.88227
4420040000,충청남도 아산시 도고면,36.73707,126.90365
4420041000,충청남도 아산시 신창면,36.78229,126.94425
4420057000,충청남도 아산시 온양1동,36.78872,127.00092
4420058000,충청남도 아산시 온양2동,36.77877,127.00066
4420059000,충청남도 아산시 온양3동,36.78635,127.02136
4420060000,충청남도 아산시 온양4동,36.78243,126.97863
4420061000,충청남도 아산시 온양5동,36.75566,126.97868
4420062000,충청남도 아산시 온양6동,36.76001,127.01491
4421025000,충청남도 서산시 대산읍,36.96469,126.40616
4421031000,충청남도 서산시 인지면,36.74652,126.42104
4421032000,충청남도 서산시 부석면,36.68368,126.39933
4421033000,충청남도 서산시 팔봉면,36.81382,126.36942
4421034000,충청남도 서산시 지곡면,36.88,126.42381
4421036000,충청남도 서산시 성연면,36.83818,126.45395
4421037000,충청남도 서산시 음암면,36.79192,126.51574
4421038000,충청남도 서산시 운산면,36.77719,126.59357
4421039000,충청남도 서산시 해미면,36.7116,126.53108
4421040000,충청남도 서산시 고북면,36.66925,126.51927
4421051000,충청남도 서산시 부춘동,36.79178,126.43499
4421052500,충청남도 서산시 동문1동,36.79553,126.4697
4421053500,충청남도 서산시 동문2동,36.78039,126.46078
4421054000,충청남도 서산시 수석동,36.76525,126.48226
4421055000,충청남도 서산시 석남동,36.74465,126.46961
4423025000,충청남도 논산시 강경읍,36.15131,127.01592
4423025300,충청남도 논산시 연무읍,36.10765,127.10391
4423031000,충청남도 논산시 성동면,36.19881,127.02541
4423032000,충청남도 논산시 광석면,36.24315,127.0856
4423033000,충청남도 논산시 노성면,36.28881,127.09785
4423034000,충청남도 논산시 상월면,36.28463,127.17016
4423035000,충청남도 논산시 부적면,36.20598,127.14824
4423036000,충청남도 논산시 연산면,36.22805,127.1934
4423038000,충청남도 논산시 벌곡면,36.18142,127.29087
4423039000,충청남도 논산시 양촌면,36.14498,127.23707
4423040000,충청남도 논산시 가야곡면,36.13352,127.16544
4423041000,충청남도 논산시 은진면,36.16367,127.10396
4423042000,충청남도 논산시 채운면,36.16055,127.05162
4423051000,충청남도 논산시 취암동,36.19282,127.10479
4423052000,충청남도 논산시 부창동,36.19554,127.07626
4425031000,충청남도 계룡시 두마면,36.25388,127.26123
4425031500,충청남도 계룡시 엄사면,36.2764,127.21895
4425033000,충청남도 계룡시 신도안면,36.31981,127.23118
4425051000,충청남도 계룡시 금암동,36.2713,127.25196
4427025000,충청남도 당진시 합덕읍,36.79003,126.79503
4427025300,충청남도 당진시 송악읍,36.92547,126.75189
4427031000,충청남도 당진시 고대면,36.93893,126.58669
4427032000,충청남도 당진시 석문면,37.00922,126.53794
4427033000,충청남도 당진시 대호지면,36.91684,126.51948
4427034000,충청남도 당진시 정미면,36.86473,126.57262
4427035000,충청남도 당진시 면천면,36.81833,126.65348
4427036000,충청남도 당진시 순성면,36.84808,126.71532
4427037000,충청남도 당진시 우강면,36.83096,126.80239
4427038000,충청남도 당진시 신평면,36.88543,126.78074
4427039000,충청남도 당진시 송산면,36.95264,126.67764
4427051000,충청남도 당진시 당진1동,36.8915,126.64284
4427052000,충청남도 당진시 당진2동,36.86213,126.63318
4427053000,충청남도 당진시 당진3동,36.90539,126.6681
4471025000,충청남도 금산군 금산읍,36.0946,127.46907
4471031000,충청남도 금산군 금성면,36.13985,127.46649
4471032000,충청남도 금산군 제원면,36.13182,127.55457
4471033000,충청남도 금산군 부리면,36.05223,127.57268
4471034000,충청남도 금산군 군북면,36.16938,127.52572
4471035000,충청남도 금산군 남일면,36.03851,127.50769
4471036000,충청남도 금산군 남이면,36.04289,127.43794
4471037000,충청남도 금산군 진산면,36.1495,127.35729
4471038000,충청남도 금산군 복수면,36.2103,127.38785
4471039000,충청남도 금산군 추부면,36.20468,127.49235
4476025000,충청남도 부여군 부여읍,36.28288,126.93411
4476031000,충청남도 부여군 규암면,36.2833,126.86401
4476032000,충청남도 부여군 은산면,36.32947,126.81138
4476033000,충청남도 부여군 외산면,36.31803,126.72129
4476034000,충청남도 부여군 내산면,36.28042,126.76131
4476035000,충청남도 부여군 구룡면,36.26036,126.82154
4476036000,충청남도 부여군 홍산면,36.23128,126.76562
4476037000,충청남도 부여군 옥산면,36.20644,126.72188
4476038000,충청남도 부여군 남면,36.21426,126.8052
4476039000,충청남도 부여군 충화면,36.16937,126.81505
4476040000,충청남도 부여군 양화면,36.11504,126.8573
4476041000,충청남도 부여군 임천면,36.18411,126.88923
4476042000,충청남도 부여군 장암면,36.22593,126.93441
4476043000,충청남도 부여군 세도면,36.18159,126.95544
4476044000,충청남도 부여군 석성면,36.23435,127.00238
4476045000,충청남도 부여군 초촌면,36.26629,127.03107
4477025000,충청남도 서천군 장항읍,36.02261,126.68812
4477025300,충청남도 서천군 서천읍,36.08601,126.69602
4477031000,충청남도 서천군 마서면,36.04516,126.6989
4477032000,충청남도 서천군 화양면,36.05136,126.79114
4477033000,충청남도 서천군 기산면,36.07817,126.76569
4477034000,충청남도 서천군 한산면,36.08904,126.81472
4477035000,충청남도 서천군 마산면,36.13963,126.78614
4477036000,충청남도 서천군 시초면,36.11988,126.76052
4477037000,충청남도 서천군 문산면,36.14671,126.74279
4477038000,충청남도 서천군 판교면,36.15695,126.67777
4477039000,충청남도 서천군 종천면,36.10611,126.65515
4477040000,충청남도 서천군 비인면,36.13668,126.609
4477041000,충청남도 서천군 서면,36.16165,126.55374
4479025000,충청남도 청양군 청양읍,36.45104,126.78419
4479031000,충청남도 청양군 운곡면,36.52246,126.85722
4479032000,충청남도 청양군 대치면,36.44555,126.85671
4479033000,충청남도 청양군 정산면,36.42164,126.92855
4479034000,충청남도 청양군 목면,36.41391,126.99838
4479035000,충청남도 청양군 청남면,36.34891,126.94935
4479036000,충청남도 청양군 장평면,36.36807,126.88342
4479037000,충청남도 청양군 남양면,36.39138,126.76706
4479038000,충청남도 청양군 화성면,36.43713,126.71923
4479039000,충청남도 청양군 비봉면,36.49677,126.78242
4480025000,충청남도 홍성군 홍성읍,36.5912,126.66221
4480025300,충청남도 홍성군 광천읍,36.50451,126.63665
4480025600,충청남도 홍성군 홍북읍,36.64071,126.66468
4480032000,충청남도 홍성군 금마면,36.61068,126.73261
4480033000,충청남도 홍성군 홍동면,36.55621,126.70128
4480034000,충청남도 홍성군 장곡면,36.50257,126.70833
4480035000,충청남도 홍성군 은하면,36.52365,126.58561
4480036000,충청남도 홍성군 결성면,36.54955,126.54908
4480037000,충청남도 홍성군 서부면,36.56765,126.49365
4480038000,충청남도 홍성군 갈산면,36.62386,126.52338
4480039000,충청남도 홍성군 구항면,36.57657,126.60924
4481025000,충청남도 예산군 예산읍,36.70628,126.85864
4481025300,충청남도 예산군 삽교읍,36.69565,126.71971
4481031000,충청남도 예산군 대술면,36.66368,126.91261
4481032000,충청남도 예산군 신양면,36.60802,126.87432
4481033000,충청남도 예산군 광시면,36.56691,126.79733
4481034000,충청남도 예산군 대흥면,36.63182,126.83241
4481035000,충청남도 예산군 응봉면,36.64482,126.78254
4481036000,충청남도 예산군 덕산면,36.67658,126.63122
4481037000,충청남도 예산군 봉산면,36.74917,126.66576
4481038000,충청남도 예산군 고덕면,36.75629,126.72949
4481039000,충청남도 예산군 신암면,36.7468,126.80856
4481040000,충청남도 예산군 오가면,36.69121,126.79324
4482525000,충청남도 태안군 태안읍,36.74533,126.31088
4482525300,충청남도 태안군 안면읍,36.52457,126.36087
4482531000,충청남도 태안군 고남면,36.43129,126.3911
4482532000,충청남도 태안군 남면,36.65421,126.31823
4482533000,충청남도 태안군 근흥면,36.67908,126.0734
4482534000,충청남도 태안군 소원면,36.77829,126.18053
4482535000,충청남도 태안군 원북면,36.84182,126.22046
4482536000,충청남도 태안군 이원면,36.90615,126.29919
4611051000,전라남도 목포시 용당1동,34.80573,126.39412
4611052000,전라남도 목포시 용당2동,34.7999,126.39982
4611053500,전라남도 목포시 연동,34.79832,126.39294
4611054500,전라남도 목포시 산정동,34.80841,126.38429
4611055400,전라남도 목포시 연산동,34.81772,126.38251
4611055800,전라남도 목포시 원산동,34.80873,126.37651
4611056500,전라남도 목포시 대성동,34.79887,126.38283
4611059500,전라남도 목포시 목원동,34.79322,126.38089
4611064000,전라남도 목포시 동명동,34.78963,126.39353
4611064500,전라남도 목포시 삼학동,34.7902,126.40303
4611065500,전라남도 목포시 만호동,34.7841,126.39534
4611066000,전라남도 목포시 유달동,34.77413,126.31608
4611069500,전라남도 목포시 죽교동,34.79882,126.37342
4611070500,전라남도 목포시 북항동,34.80543,126.36893
4611074500,전라남도 목포시 용해동,34.81772,126.39958
4611075000,전라남도 목포시 이로동,34.79779,126.40961
4611075600,전라남도 목포시 상동,34.81795,126.41462
4611075700,전라남도 목포시 하당동,34.80993,126.42149
4611075800,전라남도 목포시 신흥동,34.79998,126.4239
4611078000,전라남도 목포시 삼향동,34.83225,126.41339
4611079000,전라남도 목포시 옥암동,34.81295,126.43208
4611080000,전라남도 목포시 부흥동,34.80236,126.43497
4611081000,전라남도 목포시 부주동,34.80402,126.44851
4613025000,전라남도 여수시 돌산읍,34.65874,127.76988
4613031000,전라남도 여수시 소라면,34.78771,127.60522
4613032000,전라남도 여수시 율촌면,34.85437,127.57693
4613033000,전라남도 여수시 화양면,34.68634,127.58849
4613034000,전라남도 여수시 남면,34.51992,127.75414
4613035000,전라남도 여수시 화정면,34.56919,127.66358
4613036000,전라남도 여수시 삼산면,34.23037,127.24487
4613051500,전라남도 여수시 동문동,34.74254,127.74215
4613053500,전라남도 여수시 한려동,34.74436,127.74699
4613057000,전라남도 여수시 중앙동,34.73733,127.73846
4613060000,전라남도 여수시 충무동,34.75021,127.73039
4613062500,전라남도 여수시 광림동,34.75546,127.71931
4613063500,전라남도 여수시 서강동,34.74217,127.72156
4613065500,전라남도 여수시 대교동,34.73426,127.72651
4613067000,전라남도 여수시 국동,34.73117,127.71454
4613068500,전라남도 여수시 월호동,34.73147,127.69743
4613070000,전라남도 여수시 여서동,34.74751,127.70685
4613071000,전라남도 여수시 문수동,34.75243,127.69712
4613073000,전라남도 여수시 미평동,34.77433,127.7083
4613074000,전라남도 여수시 둔덕동,34.77725,127.69689
4613076500,전라남도 여수시 만덕동,34.77682,127.73092
4613078000,전라남도 여수시 쌍봉동,34.74696,127.65098
4613079000,전라남도 여수시 시전동,34.75025,127.67787
4613080000,전라남도 여수시 여천동,34.77591,127.65726
4613081000,전라남도 여수시 주삼동,34.79083,127.6712
4613082000,전라남도 여수시 삼일동,34.82554,127.70333
4613083000,전라남도 여수시 묘도동,34.88339,127.72011
4615025000,전라남도 순천시 승주읍,35.01894,127.36888
4615035000,전라남도 순천시 주암면,35.06967,127.25309
4615036000,전라남도 순천시 송광면,34.9835,127.25821
4615037000,전라남도 순천시 외서면,34.91906,127.27112
4615038000,전라남도 순천시 낙안면,34.92401,127.35512
4615039000,전라남도 순천시 별량면,34.86827,127.42806
4615040000,전라남도 순천시 상사면,34.94241,127.41094
4615031000,전라남도 순천시 해룡면,34.90013,127.55665
4615032000,전라남도 순천시 서면,35.02897,127.48624
4615033000,전라남도 순천시 황전면,35.11993,127.46424
4615034000,전라남도 순천시 월등면,35.09198,127.37695
4615051500,전라남도 순천시 향동,34.97321,127.43618
4615054000,전라남도 순천시 매곡동,34.96278,127.48002
4615055000,전라남도 순천시 삼산동,34.98377,127.46576
4615056000,전라남도 순천시 조곡동,34.95546,127.4979
4615057000,전라남도 순천시 덕연동,34.94306,127.51926
4615058000,전라남도 순천시 풍덕동,34.93432,127.50507
4615059000,전라남도 순천시 남제동,34.94075,127.47984
4615060000,전라남도 순천시 저전동,34.94891,127.47708
4615061000,전라남도 순천시 장천동,34.9497,127.48964
4615062000,전라남도 순천시 중앙동,34.95563,127.48729
4615063500,전라남도 순천시 도사동,34.90673,127.49454
4615066100,전라남도 순천시 왕조1동,34.9657,127.52809
4615066500,전라남도 순천시 왕조2동,34.95677,127.53433
4617025000,전라남도 나주시 남평읍,35.01765,126.85316
4617031000,전라남도 나주시 세지면,34.93124,126.72764
4617032000,전라남도 나주시 왕곡면,34.96117,126.66174
4617033000,전라남도 나주시 반남면,34.91673,126.6527
4617034000,전라남도 나주시 공산면,34.95325,126.59547
4617035000,전라남도 나주시 동강면,34.92587,126.56227
4617036000,전라남도 나주시 다시면,35.01602,126.63144
4617037000,전라남도 나주시 문평면,35.06602,126.61659
4617038000,전라남도 나주시 노안면,35.08021,126.72003
4617039000,전라남도 나주시 금천면,35.02128,126.75658
4617040000,전라남도 나주시 산포면,35.02663,126.81518
4617042000,전라남도 나주시 다도면,34.94017,126.84023
4617043000,전라남도 나주시 봉황면,34.93404,126.77842
4617051000,전라남도 나주시 송월동,35.01689,126.72185
4617052000,전라남도 나주시 영강동,35.00982,126.69554
4617054000,전라남도 나주시 금남동,35.03711,126.69807
4617055000,전라남도 나주시 성북동,35.04813,126.72361
