주시작일,순위,영화코드,영화명,개봉일,주간관객,누적관객
20230710,8,20211937,귀공자,2023-06-21,19318,678924
20230710,9,20231889,보 이즈 어프레이드,2023-07-05,18676,53884
20230710,10,20224579,악마들,2023-07-05,12595,80476
20230717,1,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12,1172383,2940472
20230717,2,20228930,엘리멘탈,2023-06-14,746757,5031717
20230717,3,20232536,명탐정코난: 흑철의 어영,2023-07-20,356363,361016
20230717,4,20232740,바비,2023-07-19,256862,256862
20230717,5,20232778,인시디어스: 빨간 문,2023-07-19,241373,241620
20230717,6,20219331,여름날 우리,2021-08-25,71465,324721
20230717,7,20232639,극장판 슈퍼윙스: 맥시멈 스피드,2023-07-20,46903,50010
20230717,8,20218541,밀수,2023-07-26,40344,40968
20230717,9,20226411,범죄도시3,2023-05-31,34400,10673784
20230717,10,20232180,스파이더맨: 어크로스 더 유니버스,2023-06-21,25409,899320
20230724,1,20218541,밀수,2023-07-26,1683902,1724870
20230724,2,20228930,엘리멘탈,2023-06-14,640986,5672703
20230724,3,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12,591412,3531884
20230724,4,20232536,명탐정코난: 흑철의 어영,2023-07-20,219193,580209
20230724,5,20232740,바비,2023-07-19,175459,432321
20230724,6,20232778,인시디어스: 빨간 문,2023-07-19,116846,358466
20230724,7,20232639,극장판 슈퍼윙스: 맥시멈 스피드,2023-07-20,45287,95297
20230724,8,20219331,여름날 우리,2021-08-25,35950,360671
20230724,9,20232491,핑크퐁 시네마 콘서트3 : 진저브레드맨을 잡아라,2023-07-26,23930,24222
20230724,10,20218935,더 문,2023-08-02,20926,20926
20230731,1,20218541,밀수,2023-07-26,1810720,3535590
20230731,2,20193879,비공식작전,2023-08-02,657006,700198
20230731,3,20228930,엘리멘탈,2023-06-14,641107,6313810
20230731,4,20218935,더 문,2023-08-02,339469,360395
20230731,5,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12,315466,3847350
20230731,6,20232536,명탐정코난: 흑철의 어영,2023-07-20,98725,678934
20230731,7,20232740,바비,2023-07-19,85850,518171
20230731,8,20232836,몬스터 패밀리 2,2023-08-02,66711,67043
20230731,9,20232778,인시디어스: 빨간 문,2023-07-19,34857,393323
20230731,10,20219331,여름날 우리,2021-08-25,32765,393436
20230807,1,20204264,콘크리트 유토피아,2023-08-09,1532595,1546221
20230807,2,20218541,밀수,2023-07-26,819891,4355481
20230807,3,20228930,엘리멘탈,2023-06-14,331770,6645580
20230807,4,20193879,비공식작전,2023-08-02,281309,981507
20230807,5,20218935,더 문,2023-08-02,122836,483231
20230807,6,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12,115600,3962950
20230807,7,20232536,명탐정코난: 흑철의 어영,2023-07-20,51931,730865
20230807,8,20232740,바비,2023-07-19,37596,555767
20230807,9,20232836,몬스터 패밀리 2,2023-08-02,32726,99769
20230807,10,20232698,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지 넘어 하늘까지!,2023-08-10,31535,39652
20230814,1,20226431,오펜하이머,2023-08-15,1592057,1592681
20230814,2,20204264,콘크리트 유토피아,2023-08-09,1245589,2791810
20230814,3,20226500,달짝지근해: 7510,2023-08-15,447134,457586
20230814,4,20218541,밀수,2023-07-26,421714,4777195
20230814,5,20228930,엘리멘탈,2023-06-14,260987,6906567
20230814,6,20192995,보호자,2023-08-15,98455,102345
20230814,7,20233052,메가로돈 2,2023-08-15,97883,98093
20230814,8,20193879,비공식작전,2023-08-02,60392,1041899
20230814,9,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12,37647,4000597
20230814,10,20232698,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지 넘어 하늘까지!,2023-08-10,29906,69558
20230821,1,20226431,오펜하이머,2023-08-15,731003,2323684
20230821,2,20204264,콘크리트 유토피아,2023-08-09,507854,3299664
20230821,3,20226500,달짝지근해: 7510,2023-08-15,388717,846303
20230821,4,20218541,밀수,2023-07-26,187256,4964451
20230821,5,20228930,엘리멘탈,2023-06-14,132268,7038835
20230821,6,20233052,메가로돈 2,2023-08-15,25231,123324
20230821,7,20192995,보호자,2023-08-15,21166,123511
20230821,8,20232629,마야 3: 숲속 왕국의 위기,2023-08-24,19890,21261
20230821,9,20232536,명탐정코난: 흑철의 어영,2023-07-20,13900,770192
20230821,10,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12,12504,4013101
20230828,1,20226431,오펜하이머,2023-08-15,450974,2774658
20230828,2,20204264,콘크리트 유토피아,2023-08-09,312925,3612589
20230828,3,20226500,달짝지근해: 7510,2023-08-15,271041,1117344
20230828,4,20233014,타겟,2023-08-30,257470,260924
20230828,5,20218541,밀수,2023-07-26,107491,5071942
20230828,6,20228930,엘리멘탈,2023-06-14,88057,7126892
20230828,7,20223831,스파이 코드명 포춘,2023-08-30,35747,36397
20230828,8,20233075,신체모음.zip,2023-08-30,33226,35212
20230828,9,20232629,마야 3: 숲속 왕국의 위기,2023-08-24,13552,34813
20230828,10,20233569,조이 라이드,2023-08-30,10115,10257
20230904,1,20224667,잠,2023-09-06,531293,539031
20230904,2,20226431,오펜하이머,2023-08-15,217478,2992136
20230904,3,20226500,달짝지근해: 7510,2023-08-15,137861,1255205
20230904,4,20204264,콘크리트 유토피아,2023-08-09,135023,3747612
20230904,5,20233014,타겟,2023-08-30,118891,379815
20230904,6,20228930,엘리멘탈,2023-06-14,52827,7179719
20230904,7,20218541,밀수,2023-07-26,41185,5113127
20230904,8,20090379,해리 포터와 혼혈 왕자,2009-07-15,35503,2993239
20230904,9,20233075,신체모음.zip,2023-08-30,16038,51250
20230904,10,20232629,마야 3: 숲속 왕국의 위기,2023-08-24,10009,44822
20230911,1,20224667,잠,2023-09-06,492000,1031031
20230911,2,20234044,베니스 유령 살인사건,2023-09-13,131560,132054
20230911,3,20226431,오펜하이머,2023-08-15,119203,3111339
20230911,4,20226500,달짝지근해: 7510,2023-08-15,77791,1332996
20230911,5,20204264,콘크리트 유토피아,2023-08-09,62312,3809924
20230911,6,20233643,닌자터틀: 뮤턴트 대소동,2023-09-14,50305,50872
20230911,7,20233743,아이유 콘서트 : 더 골든 아워,2023-09-13,44525,44525
20230911,8,20228016,"여름을 향한 터널, 이별의 출구",2023-09-14,36383,37725
20230911,9,20233014,타겟,2023-08-30,35248,415063
20230911,10,20228930,엘리멘탈,2023-06-14,25888,7205607
20230918,1,20224667,잠,2023-09-06,288867,1319898
20230918,2,20233235,가문의 영광: 리턴즈,2023-09-21,95103,95269
20230918,3,20233411,그란 투리스모,2023-09-20,77368,77890
20230918,4,20226431,오펜하이머,2023-08-15,60561,3171900
20230918,5,20234044,베니스 유령 살인사건,2023-09-13,59416,191470
20230918,6,20226500,달짝지근해: 7510,2023-08-15,38748,1371744
20230918,7,20233597,아르고 원정대: 꼬마 영웅 패티의 대모험,2023-09-21,32510,39256
20230918,8,20204264,콘크리트 유토피아,2023-08-09,30539,3840463
20230918,9,20228016,"여름을 향한 터널, 이별의 출구",2023-09-14,24177,61902
20230918,10,20233743,아이유 콘서트 : 더 골든 아워,2023-09-13,22401,66926
20230925,1,20227410,천박사 퇴마 연구소: 설경의 비밀,2023-09-27,1155504,1173944
20230925,2,20197122,1947 보스톤,2023-09-27,554549,570825
20230925,3,20223896,거미집,2023-09-27,211878,224678
20230925,4,20234281,더 넌 2,2023-09-27,193067,195036
20230925,5,20224667,잠,2023-09-06,112179,1432077
20230925,6,20234099,극장판 엉덩이 탐정: 미스터리 가면 ~최강의 대결,2023-09-28,65534,69464
20230925,7,20233235,가문의 영광: 리턴즈,2023-09-21,61173,156442
20230925,8,20226431,오펜하이머,2023-08-15,36100,3208000
20230925,9,20233411,그란 투리스모,2023-09-20,27168,105058
20230925,10,20233597,아르고 원정대: 꼬마 영웅 패티의 대모험,2023-09-21,25011,64267
20231002,1,20228819,30일,2023-10-03,601426,619882
20231002,2,20227410,천박사 퇴마 연구소: 설경의 비밀,2023-09-27,528729,1702673
20231002,3,20197122,1947 보스톤,2023-09-27,258259,829084
20231002,4,20233879,크리에이터,2023-10-03,183020,189040
20231002,5,20234281,더 넌 2,2023-09-27,115542,310578
20231002,6,20223896,거미집,2023-09-27,65778,290456
20231002,7,20234099,극장판 엉덩이 탐정: 미스터리 가면 ~최강의 대결,2023-09-28,51487,120951
20231002,8,20234253,퍼피 구조대: 더 마이티 무비,2023-10-06,44962,49099
20231002,9,20234277,사나: 저주의 아이,2023-10-04,35636,36100
20231002,10,20224667,잠,2023-09-06,31034,1463111
20231009,1,20228819,30일,2023-10-03,590291,1210173
20231009,2,20227626,화란,2023-10-11,149663,166901
20231009,3,20227410,천박사 퇴마 연구소: 설경의 비밀,2023-09-27,147656,1850329
20231009,4,20197122,1947 보스톤,2023-09-27,89903,918987
20231009,5,20234253,퍼피 구조대: 더 마이티 무비,2023-10-06,65579,114678
20231009,6,20233879,크리에이터,2023-10-03,60129,249169
20231009,7,20212667,화사한 그녀,2023-10-11,58521,60264
20231009,8,20234281,더 넌 2,2023-09-27,39872,350450
20231009,9,20234277,사나: 저주의 아이,2023-10-04,30591,66691
20231009,10,20223896,거미집,2023-09-27,18347,308803
20231016,1,20228819,30일,2023-10-03,385425,1595598
20231016,2,20227626,화란,2023-10-11,72772,239673
20231016,3,20232894,플라워 킬링 문,2023-10-19,69231,69887
20231016,4,20234853,엑소시스트: 믿는 자,2023-10-18,61876,62027
20231016,5,20227410,천박사 퇴마 연구소: 설경의 비밀,2023-09-27,51586,1901915
20231016,6,20234213,익스펜더블 4,2023-10-18,49421,50222
20231016,7,20197122,1947 보스톤,2023-09-27,46392,965379
20231016,8,20233178,블루 자이언트,2023-10-18,38977,43580
20231016,9,20234663,바람 따라 만나리 : 김호중의 계절,2023-10-18,24976,25146
20231016,10,20212667,화사한 그녀,2023-10-11,23972,84236
20231023,1,20234664,그대들은 어떻게 살 것인가,2023-10-25,947965,947965
20231023,2,20228819,30일,2023-10-03,244400,1839998
20231023,3,20224517,용감한 시민,2023-10-25,167450,170454
20231023,4,20232894,플라워 킬링 문,2023-10-19,56807,126694
20231023,5,20233178,블루 자이언트,2023-10-18,23340,66920
20231023,6,20197122,1947 보스톤,2023-09-27,21835,987214
20231023,7,20200622,소년들,2023-11-01,17479,17726
20231023,8,20234853,엑소시스트: 믿는 자,2023-10-18,16233,78260
20231023,9,20227626,화란,2023-10-11,14866,254539
20231023,10,20234663,바람 따라 만나리 : 김호중의 계절,2023-10-18,14149,39295
20231030,1,20234664,그대들은 어떻게 살 것인가,2023-10-25,534125,1482090
20231030,2,20200622,소년들,2023-11-01,229289,247015
20231030,3,20228819,30일,2023-10-03,156947,1996945
20231030,4,20234666,톡 투 미,2023-11-01,86833,88122
20231030,5,20224517,용감한 시민,2023-10-25,76743,247197
20231030,6,20232894,플라워 킬링 문,2023-10-19,25116,151810
20231030,7,20233178,블루 자이언트,2023-10-18,20490,87410
20231030,8,20199950,조커,2019-10-02,17803,5273111
20231030,9,20235459,테일러 스위프트 디 에라스 투어,2023-11-03,13723,13723
20231030,10,20226270,스즈메의 문단속,2023-03-08,12894,5567283
20231106,1,20235034,더 마블스,2023-11-08,446883,446883
20231106,2,20234664,그대들은 어떻게 살 것인가,2023-10-25,247443,1729533
20231106,3,20200622,소년들,2023-11-01,138187,385202
20231106,4,20228819,30일,2023-10-03,85540,2082485
20231106,5,20225894,뉴 노멀,2023-11-08,56668,61955
20231106,6,20234666,톡 투 미,2023-11-01,55874,143996
20231106,7,20224517,용감한 시민,2023-10-25,14736,261933
20231106,8,20233178,블루 자이언트,2023-10-18,13326,100736
20231106,9,20197122,1947 보스톤,2023-09-27,13274,1010900
20231106,10,20232894,플라워 킬링 문,2023-10-19,9944,161754
20231113,1,20235030,프레디의 피자가게,2023-11-15,340377,340624
20231113,2,20235034,더 마블스,2023-11-08,183948,630831
20231113,3,20234664,그대들은 어떻게 살 것인가,2023-10-25,150963,1880496
20231113,4,20234797,헝거게임: 노래하는 새와 뱀의 발라드,2023-11-15,120152,120497
20231113,5,20200622,소년들,2023-11-01,67110,452312
20231113,6,20228819,30일,2023-10-03,58751,2141236
20231113,7,20081056,다크 나이트,2008-08-06,38446,4266806
20231113,8,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,36552,1137374
20231113,9,20225894,뉴 노멀,2023-11-08,34443,96398
20231113,10,20234666,톡 투 미,2023-11-01,29378,173374
20231120,1,20212866,서울의 봄,2023-11-22,1877423,1892755
20231120,2,20235030,프레디의 피자가게,2023-11-15,220246,560870
20231120,3,20234664,그대들은 어떻게 살 것인가,2023-10-25,69502,1949998
20231120,4,20234797,헝거게임: 노래하는 새와 뱀의 발라드,2023-11-15,48383,168880
20231120,5,20235034,더 마블스,2023-11-08,47866,678697
20231120,6,20234957,스노우 폭스: 썰매개가 될 거야!,2023-11-23,37819,44701
20231120,7,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,23396,1160770
20231120,8,20234114,괴물,2023-11-29,23369,23648
20231120,9,20234293,이빨요정 비올레타: 요정나라로 돌아갈래!,2023-11-18,20589,41317
20231120,10,20228819,30일,2023-10-03,19897,2161133
20231127,1,20212866,서울의 봄,2023-11-22,2762279,4655034
20231127,2,20202247,싱글 인 서울,2023-11-29,206617,225463
20231127,3,20234114,괴물,2023-11-29,94151,117799
20231127,4,20235030,프레디의 피자가게,2023-11-15,91101,651971
20231127,5,20234664,그대들은 어떻게 살 것인가,2023-10-25,25750,1975748
20231127,6,20234957,스노우 폭스: 썰매개가 될 거야!,2023-11-23,23954,68655
20231127,7,20235261,극장판 파워 디지몬 더 비기닝,2023-11-29,23507,24440
20231127,8,20136803,겨울왕국,2014-01-16,19743,10324794
20231127,9,20234798,극장판 우당탕탕 은하안전단: 진정한 용기!,2023-11-30,17953,22117
20231127,10,20232536,명탐정코난: 흑철의 어영,2023-07-20,14930,796713
20231204,1,20212866,서울의 봄,2023-11-22,2316716,6971750
20231204,2,20190324,3일의 휴가,2023-12-06,213585,216568
20231204,3,20235098,나폴레옹,2023-12-06,134389,139576
20231204,4,20202247,싱글 인 서울,2023-11-29,109635,335098
20231204,5,20234114,괴물,2023-11-29,86544,204343
20231204,6,20235030,프레디의 피자가게,2023-11-15,38423,690394
20231204,7,20234673,뽀로로 극장판 슈퍼스타 대모험,2023-12-13,35683,36259
20231204,8,20235697,엔시티 네이션 : 투 더 월드 인 시네마,2023-12-06,19906,19906
20231204,9,20234664,그대들은 어떻게 살 것인가,2023-10-25,15323,1991071
20231204,10,20234957,스노우 폭스: 썰매개가 될 거야!,2023-11-23,14149,82804
20231211,1,20212866,서울의 봄,2023-11-22,1968905,8940655
20231211,2,20190324,3일의 휴가,2023-12-06,209299,425867
20231211,3,20234673,뽀로로 극장판 슈퍼스타 대모험,2023-12-13,123432,159691
20231211,4,20234114,괴물,2023-11-29,84258,288601
20231211,5,20235098,나폴레옹,2023-12-06,68522,208098
20231211,6,20235698,쏘우 X,2023-12-13,48633,50316
20231211,7,20202247,싱글 인 서울,2023-11-29,46107,381205
20231211,8,20235980,말하고 싶은 비밀,2023-12-13,43869,45696
20231211,9,20203702,노량: 죽음의 바다,2023-12-20,27503,27503
20231211,10,20235030,프레디의 피자가게,2023-11-15,19251,709645
20231218,1,20203702,노량: 죽음의 바다,2023-12-20,1653918,1681421
20231218,2,20212866,서울의 봄,2023-11-22,1367350,10308005
20231218,3,20235735,아쿠아맨과 로스트 킹덤,2023-12-20,370351,370351
20231218,4,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,209408,216971
20231218,5,20235596,트롤: 밴드 투게더,2023-12-20,144076,150020
20231218,6,20234673,뽀로로 극장판 슈퍼스타 대모험,2023-12-13,75534,235225
20231218,7,20190324,3일의 휴가,2023-12-06,61630,487497
20231218,8,20234114,괴물,2023-11-29,49285,337886
20231218,9,20235980,말하고 싶은 비밀,2023-12-13,19825,65521
20231218,10,20233299,크레센도,2023-12-20,17309,19125
20231225,1,20203702,노량: 죽음의 바다,2023-12-20,1756712,3438133
20231225,2,20212866,서울의 봄,2023-11-22,1546774,11854779
20231225,3,20235735,아쿠아맨과 로스트 킹덤,2023-12-20,352635,722986
20231225,4,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,351298,568269
20231225,5,20235596,트롤: 밴드 투게더,2023-12-20,186919,336939
20231225,6,20234673,뽀로로 극장판 슈퍼스타 대모험,2023-12-13,85965,321190
20231225,7,20234114,괴물,2023-11-29,49541,387427
20231225,8,20235290,도티와 영원의 탑,2023-12-27,37973,41696
20231225,9,20236045,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",2023-12-27,31872,38823
20231225,10,20236080,류이치 사카모토: 오퍼스,2023-12-27,28532,31195
20240101,1,20203702,노량: 죽음의 바다,2023-12-20,729900,4168033
20240101,2,20212866,서울의 봄,2023-11-22,684224,12539003
20240101,3,20235834,위시,2024-01-03,621537,622619
20240101,4,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,180825,749094
20240101,5,20235735,아쿠아맨과 로스트 킹덤,2023-12-20,122074,845060
20240101,6,20235596,트롤: 밴드 투게더,2023-12-20,59434,396373
20240101,7,20234114,괴물,2023-11-29,40873,428300
20240101,8,20234673,뽀로로 극장판 슈퍼스타 대모험,2023-12-13,36661,357851
20240101,9,20228555,더 퍼스트 슬램덩크,2023-01-04,30310,4822351
20240101,10,20236045,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",2023-12-27,21846,60669
20240108,1,20235253,외계+인 2부,2024-01-10,640329,649101
20240108,2,20235834,위시,2024-01-03,371714,994333
20240108,3,20212866,서울의 봄,2023-11-22,243341,12782344
20240108,4,20203702,노량: 죽음의 바다,2023-12-20,220520,4388553
20240108,5,20235583,인투 더 월드,2024-01-10,129430,141143
20240108,6,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,73235,822329
20240108,7,20235353,길위에 김대중,2024-01-10,42500,58643
20240108,8,20234114,괴물,2023-11-29,28723,457023
20240108,9,20228555,더 퍼스트 슬램덩크,2023-01-04,25329,4847680
20240108,10,20235735,아쿠아맨과 로스트 킹덤,2023-12-20,23624,868684
20240115,1,20235253,외계+인 2부,2024-01-10,444626,1093727
20240115,2,20235834,위시,2024-01-03,220553,1214886
20240115,3,20212866,서울의 봄,2023-11-22,164564,12946908
20240115,4,20203702,노량: 죽음의 바다,2023-12-20,114307,4502860
20240115,5,20235583,인투 더 월드,2024-01-10,104749,245892
20240115,6,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,52017,874346
20240115,7,20235353,길위에 김대중,2024-01-10,33748,92391
20240115,8,20206946,시민덕희,2024-01-24,24981,29093
20240115,9,20235854,덤 머니,2024-01-17,23764,24992
20240115,10,20234114,괴물,2023-11-29,18335,475358
20240122,1,20206946,시민덕희,2024-01-24,475897,504990
20240122,2,20235253,외계+인 2부,2024-01-10,213075,1306802
20240122,3,20235834,위시,2024-01-03,120805,1335691
20240122,4,20212866,서울의 봄,2023-11-22,91477,13038385
20240122,5,20235583,인투 더 월드,2024-01-10,61318,307210
20240122,6,20203702,노량: 죽음의 바다,2023-12-20,47871,4550731
20240122,7,20236464,도그맨,2024-01-24,33947,35065
20240122,8,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,32937,907283
20240122,9,20235353,길위에 김대중,2024-01-10,18528,110919
20240122,10,20161872,너의 이름은.,2017-01-04,18108,3907409
20240129,1,20236180,웡카,2024-01-31,785202,786720
20240129,2,20206946,시민덕희,2024-01-24,425978,930968
20240129,3,20235253,외계+인 2부,2024-01-10,99442,1406244
20240129,4,20212866,서울의 봄,2023-11-22,50694,13089079
20240129,5,20235834,위시,2024-01-03,50163,1385854
20240129,6,20247074,건국전쟁,2024-02-01,34124,35651
20240129,7,20234730,추락의 해부,2024-01-31,28552,31539
20240129,8,20235583,인투 더 월드,2024-01-10,24894,332104
20240129,9,20246964,정글번치: 월드투어,2024-01-31,20514,20714
20240129,10,20212668,도그데이즈,2024-02-07,18845,22309
20240205,1,20236180,웡카,2024-01-31,798398,1585118
20240205,2,20206946,시민덕희,2024-01-24,452477,1383445
20240205,3,20247074,건국전쟁,2024-02-01,205819,241470
20240205,4,20212668,도그데이즈,2024-02-07,196059,218368
20240205,5,20211477,데드맨,2024-02-07,172935,174833
20240205,6,20231415,소풍,2024-02-07,134418,136265
20240205,7,20234581,아가일,2024-02-07,93743,96162
20240205,8,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,38854,42536
20240205,9,20212866,서울의 봄,2023-11-22,25059,13114138
20240205,10,20234730,추락의 해부,2024-01-31,22333,53872
20240212,1,20236180,웡카,2024-01-31,885901,2471019
20240212,2,20247074,건국전쟁,2024-02-01,469039,710509
20240212,3,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,258447,269639
20240212,4,20206946,시민덕희,2024-01-24,256678,1640123
20240212,5,20212668,도그데이즈,2024-02-07,122037,340405
20240212,6,20231415,소풍,2024-02-07,112428,248693
20240212,7,20211477,데드맨,2024-02-07,56643,231476
20240212,8,20234581,아가일,2024-02-07,39377,135539
20240212,9,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,37697,80233
20240212,10,20234730,추락의 해부,2024-01-31,17396,71268
20240219,1,20234675,파묘,2024-02-22,2301437,2301437
20240219,2,20236180,웡카,2024-01-31,499599,2970618
20240219,3,20247074,건국전쟁,2024-02-01,256014,966523
20240219,4,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,124599,394238
20240219,5,20206946,시민덕희,2024-01-24,55074,1695197
20240219,6,20231415,소풍,2024-02-07,51530,300223
20240219,7,20247219,사운드 오브 프리덤,2024-02-21,28605,30663
20240219,8,20212668,도그데이즈,2024-02-07,24406,364811
20240219,9,20247437,브레드이발소: 셀럽 인 베이커리타운,2024-03-01,18297,18875
20240219,10,20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,15435,95668
20240226,1,20234675,파묘,2024-02-22,3731734,6033171
20240226,2,20236295,듄: 파트2,2024-02-28,819592,820798
20240226,3,20236180,웡카,2024-01-31,327339,3297957
20240226,4,20247074,건국전쟁,2024-02-01,126185,1092708
20240226,5,20247437,브레드이발소: 셀럽 인 베이커리타운,2024-03-01,86088,104963
20240226,6,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,63874,458112
20240226,7,20247473,아이엠 티라노,2024-03-01,33962,35735
20240226,8,20231415,소풍,2024-02-07,23104,323327
20240226,9,20247219,사운드 오브 프리덤,2024-02-21,12554,43217
20240226,10,20247063,바튼 아카데미,2024-02-21,8500,24393
20240304,1,20234675,파묘,2024-02-22,2008766,8041937
20240304,2,20236295,듄: 파트2,2024-02-28,461898,1282696
20240304,3,20236180,웡카,2024-01-31,108918,3406875
20240304,4,20236732,가여운 것들,2024-03-06,60091,65421
20240304,5,20234789,패스트 라이브즈,2024-03-06,49246,55097
20240304,6,20247074,건국전쟁,2024-02-01,48359,1141067
20240304,7,20247437,브레드이발소: 셀럽 인 베이커리타운,2024-03-01,42417,147380
20240304,8,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,21562,479674
20240304,9,20247473,아이엠 티라노,2024-03-01,9521,45256
20240304,10,20231415,소풍,2024-02-07,9340,332667
20240311,1,20234675,파묘,2024-02-22,1256565,9298502
20240311,2,20236295,듄: 파트2,2024-02-28,298539,1581235
20240311,3,20236180,웡카,2024-01-31,59723,3466598
20240311,4,20236732,가여운 것들,2024-03-06,44405,109826
20240311,5,20234789,패스트 라이브즈,2024-03-06,34477,89574
20240311,6,20236488,밥 말리: 원 러브,2024-03-13,26290,27283
20240311,7,20247782,랜드 오브 배드,2024-03-13,25461,25815
20240311,8,20247437,브레드이발소: 셀럽 인 베이커리타운,2024-03-01,21999,169379
20240311,9,20247074,건국전쟁,2024-02-01,19558,1160625
20240311,10,20247053,메이 디셈버,2024-03-13,18956,23931
20240318,1,20234675,파묘,2024-02-22,910529,10209031
20240318,2,20236295,듄: 파트2,2024-02-28,195925,1777160
20240318,3,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,156752,168709
20240318,4,20236180,웡카,2024-01-31,40119,3506717
20240318,5,20236732,가여운 것들,2024-03-06,25459,135285
20240318,6,20234789,패스트 라이브즈,2024-03-06,17956,107530
20240318,7,20247437,브레드이발소: 셀럽 인 베이커리타운,2024-03-01,15944,185323
20240318,8,20247782,랜드 오브 배드,2024-03-13,15150,40965
20240318,9,20247962,나이트 스윔,2024-03-20,14090,14090
20240318,10,20231459,탐정 말로,2024-03-21,13041,13041
20240325,1,20234675,파묘,2024-02-22,748260,10957291
20240325,2,20231041,댓글부대,2024-03-27,537008,541047
20240325,3,20248496,고질라 X 콩: 뉴 엠파이어,2024-03-27,320504,321128
20240325,4,20236295,듄: 파트2,2024-02-28,108863,1886023
20240325,5,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,66299,235008
20240325,6,20219375,1980,2024-03-27,31165,32237
20240325,7,20236180,웡카,2024-01-31,19492,3526209
20240325,8,20235838,악은 존재하지 않는다,2024-03-27,16696,19308
20240325,9,20173226,패왕별희 디 오리지널,2017-03-30,11408,139073
20240325,10,20236732,가여운 것들,2024-03-06,11381,146666
20240401,1,20234675,파묘,2024-02-22,378426,11335717
20240401,2,20231041,댓글부대,2024-03-27,258676,799723
20240401,3,20248496,고질라 X 콩: 뉴 엠파이어,2024-03-27,128685,449813
20240401,4,20247673,오멘: 저주의 시작,2024-04-03,85359,85606
20240401,5,20247780,비키퍼,2024-04-03,70501,72145
20240401,6,20231677,남은 인생 10년,2023-05-24,69229,206861
20240401,7,20236295,듄: 파트2,2024-02-28,54213,1940236
20240401,8,20201502,유미의 세포들 더 무비,2024-04-03,46657,49392
20240401,9,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,26494,261502
20240401,10,20248222,기동전사 건담 시드 프리덤,2024-04-03,26317,36235
20240408,1,20236614,쿵푸팬더4,2024-04-10,874929,877729
20240408,2,20234675,파묘,2024-02-22,278367,11614084
20240408,3,20231041,댓글부대,2024-03-27,115975,915698
20240408,4,20231677,남은 인생 10년,2023-05-24,114730,321591
20240408,5,20247673,오멘: 저주의 시작,2024-04-03,60040,145646
20240408,6,20248496,고질라 X 콩: 뉴 엠파이어,2024-03-27,41984,491797
20240408,7,20247294,골드핑거,2024-04-10,27517,27872
20240408,8,20236295,듄: 파트2,2024-02-28,26589,1966825
20240408,9,20247780,비키퍼,2024-04-03,25052,97197
20240408,10,20248586,슈가│어거스트 디 투어 ‘디-데이’ 더 무비,2024-04-10,20624,20624
20240415,1,20236614,쿵푸팬더4,2024-04-10,370571,1248300
20240415,2,20234675,파묘,2024-02-22,171005,11785089
20240415,3,20231677,남은 인생 10년,2023-05-24,65289,386880
20240415,4,20231041,댓글부대,2024-03-27,48168,963866
20240415,5,20248466,고스트버스터즈: 오싹한 뉴욕,2024-04-17,36774,36960
20240415,6,20247673,오멘: 저주의 시작,2024-04-03,28406,174052
20240415,7,20228797,범죄도시4,2024-04-24,28253,28253
20240415,8,20236295,듄: 파트2,2024-02-28,20303,1987128
20240415,9,20248496,고질라 X 콩: 뉴 엠파이어,2024-03-27,14929,506726
20240415,10,20235613,스턴트맨,2024-05-01,14710,16986
